cid,record_id,Country,age,gender,marital,educ,educ_other,child_dependants,Regions,healthtype_2,role,role_other,healthtype,If_Yes,jobrole,train_years,experience_1,experience_2,experience_3,experience_4,service_demand_1,service_demand_2,skills_1,skills_2,skills_3,belief,conseq_beliefs_1,conseq_beliefs_2,conseq_beliefs_3,intentions,environment_context_1,environment_context_2,environment_context_3,environment_context_4,social_influence_1,social_influence_2,social_influence_3,social_influence_4,emotion_1,emotion_2,emotion_3,emotion_4,emotion_5,trust_1,trust_2,trust_3
hcw_8604,191,Uganda,29,Female,Married,NULL,NULL,1,Central 1,Public,Allied health professional,Laboratory assistant,Laboratory,daily,Fulltime,NULL,Unsure,Unsure,Unsure,Unsure,strongly agree,disagree,somewhat disagree,somewhat disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,disagree,strongly disagree,disagree,disagree,disagree,disagree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree
hcw_8605,192,Uganda,24,Female,Single (never married),NULL,NULL,1,Central 1,Public,Allied health professional,Laboratory Technician,Laboratory,daily,Fulltime,NULL,Unsure,No,Yes,No,strongly agree,strongly agree,strongly agree,strongly agree,somewhat agree,strongly agree,agree,neither agree nor disagree,agree,strongly agree,somewhat agree,somewhat agree,disagree,neither agree nor disagree,agree,agree,agree,somewhat agree,neither agree nor disagree,strongly agree,strongly disagree,agree,somewhat disagree,strongly disagree,strongly disagree,disagree
hcw_8606,193,Uganda,24,Female,Single (never married),NULL,NULL,0,Central 1,Private,Allied health professional,Dispenser,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,somewhat disagree,somewhat disagree,agree,somewhat agree,somewhat agree,agree,somewhat agree,somewhat agree,somewhat agree,agree,somewhat agree,somewhat disagree,strongly disagree,disagree,agree,strongly agree,somewhat agree,agree,somewhat disagree,strongly disagree,disagree,strongly agree,disagree,neither agree nor disagree,strongly disagree,disagree
hcw_8607,194,Uganda,21,Male,Single (never married),NULL,NULL,3,Central 1,Private,Other,NULL,Medical unit,daily,student,NULL,Unsure,Unsure,Yes,No,strongly disagree,strongly disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,strongly disagree,strongly agree,agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,disagree,strongly disagree
hcw_8608,195,Uganda,41,Male,Married,NULL,NULL,4,Central 1,Private,Administrative,NULL,Medical unit,daily,Fulltime,NULL,No,No,No,No,agree,agree,agree,agree,agree,strongly agree,strongly agree,strongly agree,agree,agree,strongly agree,strongly agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,strongly disagree,strongly disagree,strongly disagree
hcw_8609,196,Uganda,26,Male,Single (never married),NULL,NULL,0,Central 1,Public,Other,NULL,Laboratory,NA,Fulltime,NULL,No,No,No,No,strongly disagree,strongly disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,somewhat agree,somewhat disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,neither agree nor disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,strongly disagree,strongly disagree,somewhat disagree,strongly disagree
hcw_8610,197,Uganda,48,Male,Married,NULL,NULL,4,Central 1,Private,Allied health professional,Clinical officer,Medical unit,daily,Fulltime,NULL,Yes,Yes,Yes,No,strongly disagree,strongly disagree,somewhat agree,somewhat agree,strongly disagree,agree,strongly disagree,somewhat agree,disagree,agree,strongly agree,strongly disagree,strongly disagree,somewhat agree,agree,strongly agree,agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,agree,disagree,agree
hcw_8611,198,Uganda,23,Female,Single (never married),NULL,NULL,0,Central 1,Public,Allied health professional,None,Laboratory,daily,Fulltime,NULL,No,No,No,No,strongly disagree,strongly disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,neither agree nor disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,disagree,disagree,neither agree nor disagree,strongly disagree,strongly disagree,neither agree nor disagree,neither agree nor disagree,disagree,disagree,strongly disagree,strongly disagree,neither agree nor disagree,strongly disagree,strongly disagree
hcw_8612,199,Uganda,29,Male,Living with partner,NULL,NULL,2,Central 1,Public,Dentist,NULL,maternity,more than one day per week,Fulltime,NULL,Yes,Yes,Yes,Yes,agree,agree,agree,agree,agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,somewhat agree,disagree,somewhat disagree,somewhat disagree
hcw_8613,200,Uganda,28,Female,Married,NULL,NULL,1,Central 1,Private,Allied health professional,Laboratory Technician,Laboratory,daily,Fulltime,NULL,No,No,No,Yes,disagree,disagree,somewhat agree,somewhat agree,somewhat disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,agree,somewhat disagree,strongly disagree,strongly disagree,somewhat disagree,somewhat disagree,somewhat agree,disagree,agree,agree,agree,agree,agree,neither agree nor disagree,agree,somewhat agree,agree
hcw_8614,201,Uganda,31,Male,Married,NULL,NULL,2,Central 1,Private,Allied health professional,Laboratory Technician,Laboratory,NA,Fulltime,NULL,No,No,Yes,No,disagree,disagree,disagree,disagree,disagree,somewhat agree,disagree,somewhat agree,disagree,somewhat agree,disagree,disagree,disagree,agree,somewhat agree,somewhat agree,disagree,agree,somewhat agree,somewhat agree,agree,agree,agree,neither agree nor disagree,somewhat agree,neither agree nor disagree
hcw_8615,202,Uganda,28,Female,Living with partner,NULL,NULL,1,Central 1,Private,Social worker/counsellor,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,agree,somewhat agree,agree,agree,agree,agree,agree,agree,somewhat agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,neither agree nor disagree,disagree,disagree
hcw_8616,203,Uganda,24,Male,Single (never married),NULL,NULL,1,Central 1,Private,Nurse,NULL,Medical unit,daily,student,NULL,No,No,Yes,Yes,strongly disagree,strongly disagree,disagree,agree,agree,agree,disagree,agree,disagree,strongly agree,somewhat agree,somewhat disagree,disagree,agree,somewhat agree,agree,agree,somewhat agree,strongly agree,agree,disagree,agree,strongly agree,agree,somewhat agree,strongly disagree
hcw_8617,204,Uganda,31,Male,Married,NULL,NULL,3,Central 1,Private,Midwife,NULL,maternity,more than one day per week,Fulltime,NULL,No,No,No,No,somewhat agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,somewhat agree,strongly disagree,somewhat agree,somewhat agree,disagree,strongly disagree,disagree,somewhat disagree,somewhat agree,somewhat agree,disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,neither agree nor disagree,neither agree nor disagree,somewhat agree
hcw_8618,205,Uganda,37,Female,Single (never married),NULL,NULL,1,Central 1,Private,Administrative,NULL,Medical unit,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,strongly disagree,strongly disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat disagree,somewhat agree,strongly disagree,somewhat agree,agree,strongly disagree,disagree,somewhat disagree,somewhat disagree,agree,somewhat agree,somewhat disagree,strongly agree,strongly agree,somewhat disagree,strongly agree,strongly agree,agree,disagree,disagree
hcw_8619,206,Uganda,38,Female,Married,NULL,NULL,2,Central 1,Public,Other,NULL,Laboratory,more than one day per week,Fulltime,NULL,Yes,No,Yes,Yes,disagree,disagree,somewhat agree,somewhat disagree,strongly disagree,somewhat agree,disagree,somewhat agree,disagree,somewhat disagree,somewhat agree,strongly disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,agree,somewhat agree,somewhat agree,somewhat agree,agree,agree,somewhat agree,somewhat agree,disagree
hcw_8620,207,Uganda,36,Male,Married,NULL,NULL,5,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,Yes,Yes,Yes,disagree,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat disagree,strongly disagree,disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,strongly agree,strongly agree,somewhat agree,somewhat agree,somewhat agree,disagree,disagree,disagree
hcw_8621,208,Uganda,30,Female,Living with partner,NULL,NULL,0,Central 1,Public,Allied health professional,Pharmacist,Other,daily,part time,NULL,Yes,Yes,Yes,No,disagree,disagree,disagree,strongly disagree,disagree,neither agree nor disagree,strongly agree,strongly agree,neither agree nor disagree,strongly agree,somewhat agree,strongly disagree,disagree,strongly disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,agree,agree,disagree,agree,agree,agree,disagree,disagree
hcw_8622,209,Uganda,31,Female,Married,NULL,NULL,2,Central 1,Public,Allied health professional,None,Medical unit,daily,Fulltime,NULL,No,No,No,No,somewhat agree,disagree,neither agree nor disagree,somewhat agree,disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,neither agree nor disagree,somewhat agree,somewhat agree,disagree,somewhat agree,disagree,somewhat agree,strongly disagree,strongly disagree
hcw_8623,210,Uganda,41,Female,Married,NULL,NULL,4,Central 1,Public,Allied health professional,None,Medical unit,daily,part time,NULL,No,No,No,No,disagree,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,disagree,somewhat agree,agree,somewhat agree,disagree,strongly disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,neither agree nor disagree,somewhat agree,somewhat agree,agree,agree,agree
hcw_8624,211,Uganda,28,Female,Single (never married),NULL,NULL,1,Central 1,Private,Allied health professional,Research Fellow,Laboratory,NA,Fulltime,NULL,No,No,No,No,agree,agree,agree,strongly agree,agree,strongly agree,somewhat agree,strongly agree,agree,strongly agree,agree,agree,strongly disagree,somewhat agree,agree,agree,agree,disagree,agree,somewhat agree,disagree,somewhat agree,somewhat agree,disagree,strongly disagree,disagree
hcw_8625,212,Uganda,28,Male,Single (never married),NULL,NULL,1,Central 1,Public,Other,NULL,Laboratory,NA,Fulltime,NULL,No,No,Yes,No,strongly agree,strongly agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,somewhat agree,agree,agree
hcw_8626,213,Uganda,46,Male,Single (never married),NULL,NULL,1,Central 1,Public,Other,NULL,Laboratory,NA,Fulltime,NULL,No,No,Yes,No,strongly agree,strongly agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,somewhat agree,agree,agree
hcw_8627,214,Uganda,40,Female,Married,NULL,NULL,5,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,Unsure,No,Yes,No,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,agree,agree
hcw_8628,215,Uganda,27,Male,Married,NULL,NULL,4,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,No,No,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly agree,disagree,agree,agree,agree,agree,neither agree nor disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree
hcw_8629,216,Uganda,40,Female,Married,NULL,NULL,5,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,Unsure,No,Yes,No,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,agree,agree
hcw_8630,217,Uganda,27,Male,Married,NULL,NULL,4,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,No,No,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly agree,disagree,agree,agree,agree,agree,neither agree nor disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree
hcw_8631,218,Uganda,47,Female,Married,NULL,NULL,5,Central 1,Public,Allied health professional,None,Medical unit,daily,Fulltime,NULL,No,No,No,No,somewhat disagree,somewhat disagree,somewhat agree,agree,somewhat agree,agree,agree,agree,agree,strongly agree,strongly agree,strongly agree,somewhat agree,strongly disagree,strongly agree,strongly agree,agree,somewhat disagree,strongly agree,strongly agree,agree,strongly agree,disagree,agree,somewhat agree,disagree
hcw_8632,219,Uganda,30,Male,Living with partner,NULL,NULL,1,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,agree,agree,strongly agree,agree,agree,strongly agree,strongly agree,strongly agree,agree,strongly agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,somewhat agree,strongly disagree,disagree
hcw_8633,220,Uganda,36,Male,Single (never married),NULL,NULL,2,Central 1,Private,Administrative,NULL,Medical unit,daily,Fulltime,NULL,Yes,Yes,Yes,No,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,agree,somewhat agree,somewhat agree,somewhat agree
hcw_8634,221,Uganda,45,Male,Married,NULL,NULL,2,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,strongly agree,disagree,neither agree nor disagree,strongly disagree,strongly disagree
hcw_8635,222,Uganda,35,Female,Married,NULL,NULL,2,Central 1,Private,Allied health professional,Laboratory Technician,Medical unit,daily,Fulltime,NULL,Yes,Yes,No,No,somewhat disagree,somewhat disagree,agree,agree,agree,agree,somewhat agree,strongly disagree,agree,agree,agree,somewhat disagree,strongly disagree,strongly disagree,strongly agree,agree,agree,agree,agree,somewhat agree,agree,somewhat agree,somewhat agree,agree,somewhat agree,somewhat agree
hcw_8636,223,Uganda,39,Male,Married,NULL,NULL,2,Central 1,Private,Administrative,NULL,Medical unit,daily,Fulltime,NULL,No,No,No,No,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,somewhat agree,somewhat agree,somewhat agree
hcw_8637,224,Uganda,43,Male,Married,NULL,NULL,4,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,Yes,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree
