record_id,age,gender,role,role_other,healthtype,healthtype_2,District,Regions,Direct care to patients,If Yes,jobrole,marital,child_dependants,adult_dependants,experience_1,experience_2,experience_3,experience_4,contacttype,contacttype_2,prevention_1,prevention_2,prevention_3,prevention_4,prevention_5,prevention_6,prevention_7,prevention_8,prevention_9,prevention_10,prevention_11,masktype,other_prevention,service_demand_1,service_demand_2,control_procedure_1,control_procedure_2,control_procedure_3,control_procedure_4,control_procedure_5,control_procedure_6,control_procedure_7,control_procedure_8,control_procedure_9,control_procedure_10,medicalmasktype,other_procedure,skills_1,skills_2,skills_3,belief,social_role,conseq_beliefs_1,conseq_beliefs_2,conseq_beliefs_3,intentions,environment_context_1,environment_context_2,environment_context_3,environment_context_4,supplies_1,supplies_2,supplies_3,supplies_4,supplies_5,supplies_6,supplies_7,supplies_8,supplies_9,supplies_10,supplies_11,social_influence_1,social_influence_2,social_influence_3,social_influence_4,emotion_1,emotion_2,emotion_3,emotion_4,emotion_5,wellbeing_1,wellbeing_2,wellbeing_3,wellbeing_4,wellbeing_5,trust_1,trust_2,trust_3,psychological_1,psychological_2,psychological_3,psychological_4
299,23,1,6,,2,2,Wakiso,Central 1,1,2,2,2,3,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,3,2,1,2,2,2,2,2,2,2,2,2,,,5,5,4,4,6,6,3,5,4,4,5,5,5,6,7,7,2,5,5,5,5,5,5,1,4,4,4,5,4,4,5,3,6,2,2,2,3,1,5,3,2,1,2,1,1
300,25,1,6,,12,1,Wakiso,Central 1,1,1,1,1,6,3,1,1,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,1,2,1,1,1,1,1,1,1,1,1,2,,,1,1,6,1,1,6,6,6,7,1,,6,6,7,1,7,2,2,1,1,6,1,1,1,1,7,6,6,1,7,6,6,6,1,1,2,2,1,1,1,1,1,1,1,1
301,23,1,6,,2,2,Wakiso,Central 1,1,2,2,2,3,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,3,2,1,2,2,2,2,2,2,2,2,2,,,5,5,4,4,6,6,3,5,4,4,5,5,5,6,7,7,2,5,5,5,5,5,5,1,4,3,4,2,1,4,5,3,3,2,2,2,3,1,3,3,2,1,2,1,1
302,28,2,6,,2,2,Wakiso,Central 1,1,2,2,2,3,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,3,2,1,2,2,2,2,2,2,2,2,2,,,5,5,4,4,6,6,3,5,4,4,5,5,5,6,7,7,2,5,5,5,5,5,5,1,4,3,4,2,1,4,5,3,3,2,2,2,3,1,3,3,2,1,2,1,1
303,28,2,6,,2,2,Wakiso,Central 1,1,2,2,2,3,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,3,2,1,2,2,2,2,2,2,2,2,2,,,5,5,6,3,3,3,3,3,7,7,5,5,5,6,7,7,2,5,5,5,5,5,5,1,4,3,4,2,1,4,5,3,3,2,2,2,3,1,3,3,2,1,2,1,1
304,30,1,6,,2,2,Wakiso,Central 1,1,2,2,2,3,1,1,1,2,1,2,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,3,4,1,2,1,1,2,1,2,2,1,2,,,5,5,6,3,6,3,3,3,7,7,5,5,5,6,7,7,2,5,5,5,5,5,5,1,4,3,4,2,1,4,5,3,3,2,2,2,3,1,3,3,2,1,2,1,1
305,30,1,1,,7,2,Wakiso,Central 1,1,2,2,2,3,1,1,1,2,1,2,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,3,6,1,2,2,1,2,1,2,2,1,2,,,6,5,7,3,6,3,3,3,6,7,5,5,5,6,7,7,2,5,5,5,5,5,5,1,4,3,4,4,1,4,5,3,3,2,2,2,3,1,3,3,2,1,2,1,1
306,30,2,7,Laboratory Technician,1,2,Wakiso,Central 1,1,2,2,2,3,1,1,1,2,1,2,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,3,6,1,2,2,1,2,1,2,2,1,2,,,6,5,7,3,6,3,3,3,4,7,5,5,5,6,7,7,5,5,5,5,5,5,5,1,4,3,4,4,1,4,5,3,3,2,2,2,3,1,3,3,2,1,2,1,1
307,25,1,6,,1,1,Wakiso,Central 1,1,1,1,1,6,2,3,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,7,7,1,1,1,1,1,1,1,1,1,2,,,7,7,7,7,3,6,7,6,6,7,6,7,6,6,6,6,6,2,7,6,6,6,1,6,7,6,7,7,6,6,6,7,4,5,5,2,2,5,1,1,2,1,1,1,2
308,30,2,7,Laboratory Technician,1,2,Wakiso,Central 1,1,2,2,2,3,1,1,1,2,1,2,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,3,6,1,2,2,1,2,1,2,2,1,2,,,6,5,7,3,6,3,3,3,4,7,5,5,5,6,7,7,5,5,5,5,5,5,5,1,4,3,4,4,1,4,5,3,3,2,2,2,3,1,3,3,2,1,2,1,1
309,30,2,5,,3,2,Wakiso,Central 1,1,2,2,2,3,1,1,1,2,1,2,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,3,6,1,2,2,1,2,1,2,2,1,2,,,6,5,7,3,6,3,3,3,4,7,5,5,5,6,7,7,5,5,5,5,5,5,5,1,4,3,4,4,1,4,5,3,3,2,2,2,3,1,1,3,4,1,1,1,1
310,25,1,6,,1,1,Wakiso,Central 1,1,2,1,2,1,1,1,2,1,1,2,,1,1,1,2,2,1,2,1,2,2,2,Surgical mask,,7,7,1,1,1,2,1,1,2,1,2,2,Surgical masks,,7,6,7,7,7,7,7,7,7,7,7,7,6,7,7,7,6,7,7,2,6,7,2,7,7,7,7,7,7,7,6,7,7,1,1,2,2,1,2,1,1,1,1,1,1
311,24,1,6,,1,1,Wakiso,Central 1,1,1,1,1,7,1,2,2,1,2,,,1,1,1,1,1,1,1,1,1,2,2,Surgical mask,,6,6,1,1,1,1,1,1,1,1,1,2,,,6,6,6,7,7,7,6,2,7,6,6,7,6,7,7,7,6,2,7,7,7,7,7,7,7,7,7,6,7,2,2,6,6,1,1,1,1,2,1,1,1,1,1,1,1
312,30,1,5,,8,1,Wakiso,Central 1,1,2,1,2,2,1,1,1,1,2,,,3,3,3,2,1,3,2,3,1,2,2,,,7,7,3,3,3,1,3,3,3,3,3,2,,,7,7,7,7,7,7,7,5,7,7,7,7,5,7,7,7,6,5,5,6,6,7,6,7,6,7,7,7,7,7,3,7,7,4,6,6,6,6,6,6,6,1,1,1,1
313,25,1,6,,5,1,Wakiso,Central 1,1,2,1,1,6,1,1,2,1,1,3,,1,1,2,2,1,1,2,1,2,2,3,,,3,5,1,1,2,3,3,1,1,1,1,3,,,5,6,6,6,7,4,6,6,7,3,5,6,4,7,7,7,5,5,4,3,5,6,5,4,6,6,6,5,6,6,2,5,6,5,5,2,2,5,2,4,5,2,1,1,2
314,37,2,6,,5,1,Wakiso,Central 1,1,1,1,3,4,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,3,Cloth mask,,6,6,1,1,1,1,1,1,1,1,1,3,Disposal masks,,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1
315,28,2,6,,12,1,Wakiso,Central 1,1,1,1,1,6,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,Surgical mask,,7,7,1,2,1,2,1,1,2,1,1,2,,,7,6,7,7,7,7,5,7,7,6,7,7,6,6,6,6,6,6,6,3,6,6,1,7,7,7,7,7,7,6,7,7,7,1,1,1,2,2,1,1,1,1,1,1,1
316,34,2,2,,5,1,Wakiso,Central 1,1,1,1,3,2,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,2,1,3,None,,5,6,1,1,1,1,1,1,1,1,1,2,Disposal masks,,7,6,6,5,7,7,7,1,7,6,7,7,6,7,7,7,7,7,5,6,6,7,5,7,7,7,7,5,7,7,5,6,5,2,2,2,3,2,3,5,2,1,1,1,2
317,40,1,7,Laboratory Technician,10,1,Kampala,Kampala,1,1,1,3,3,2,2,2,2,2,,,1,1,1,2,2,1,2,2,1,2,3,Surgical mask,,4,3,1,2,1,2,1,1,2,2,1,3,Surgical masks,,2,5,5,6,6,6,6,2,6,6,6,2,2,6,6,6,2,2,6,2,6,6,2,6,6,6,6,5,7,6,2,2,6,2,3,2,2,3,5,2,1,1,1,2,1
318,40,1,7,Laboratory Technician,10,1,Kampala,Kampala,1,1,1,3,3,2,2,2,2,2,,,1,1,1,2,2,1,2,2,1,2,3,Surgical mask,,4,3,1,2,1,2,1,1,2,2,1,3,Surgical masks,,2,5,5,6,6,6,6,2,6,6,6,2,2,6,6,6,2,2,6,2,6,6,2,6,6,6,6,5,7,6,2,2,6,2,3,2,2,3,5,2,1,1,1,2,1
319,27,1,7,Laboratory Technician,10,1,Ssembabule,Central 1,1,1,5,1,6,2,1,2,1,2,,,1,2,1,2,1,1,1,1,2,1,2,KN95,,1,1,1,1,1,1,1,1,1,1,1,2,KN95,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
320,27,1,7,Laboratory Technician,10,1,Ssembabule,Central 1,1,1,5,1,6,2,1,2,1,2,,,1,2,1,2,1,1,1,1,2,1,2,KN95,,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
321,27,1,7,Laboratory Technician,10,1,Kampala,Kampala,1,1,5,1,1,1,2,1,2,2,,,1,2,1,2,1,1,1,1,2,2,2,Surgical mask,,2,2,1,1,1,2,2,1,1,1,2,2,Surgical masks,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,4,2,1,1,1,1,1
322,25,1,7,Student,10,1,Wakiso,Central 1,1,4,5,1,6,2,2,2,1,2,,,1,1,1,2,1,1,1,1,1,2,2,Surgical mask,,6,6,1,1,2,1,1,1,1,1,1,2,,,7,6,7,7,6,6,7,7,7,2,6,6,6,6,6,6,2,2,6,6,6,7,6,7,2,6,6,2,2,2,2,6,6,2,2,2,2,1,1,1,1,1,1,1,1
323,55,2,2,,1,1,Wakiso,Central 1,1,1,1,3,4,2,2,2,1,1,3,,1,1,1,2,1,1,2,1,1,2,2,Cloth mask,,2,2,1,1,1,1,1,1,1,1,1,2,Cloth masks,,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,7,3,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1
324,23,2,7,None,10,1,Kampala,Kampala,1,1,5,1,6,1,2,2,2,2,,,1,1,1,2,2,1,1,2,2,1,2,Surgical mask,,5,1,1,1,1,2,1,1,1,2,2,2,,,6,6,6,6,7,5,6,3,6,6,6,4,5,6,6,7,6,2,5,5,5,6,5,5,6,7,6,6,7,6,2,6,6,5,5,5,5,1,4,2,2,1,1,1,1
325,35,2,8,,1,1,Wakiso,Central 1,1,1,1,2,2,1,2,1,2,2,,,1,1,2,2,1,1,2,1,2,2,2,,,5,5,1,1,2,2,1,1,2,1,2,2,,,5,5,5,6,6,6,6,6,5,5,5,5,4,6,6,6,6,6,6,4,5,5,4,6,6,6,6,6,5,5,5,5,6,5,4,3,4,4,5,5,5,1,1,1,1
326,35,1,6,,1,1,Wakiso,Central 1,1,1,1,2,1,2,2,2,2,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,2,2,1,1,1,1,1,1,1,1,1,2,,,5,1,1,1,5,1,1,6,1,1,1,2,2,1,1,1,2,2,7,1,6,1,1,1,1,1,1,5,1,1,1,1,1,2,2,2,2,2,6,1,1,1,1,1,1
327,33,2,7,Laboratory scientist,10,2,Wakiso,Central 1,1,1,1,2,3,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,,,3,2,1,1,1,1,1,1,1,1,1,1,,Cloth masks ,5,5,4,4,2,6,6,6,6,2,2,3,2,6,6,7,2,2,2,1,1,6,2,2,2,5,5,2,6,6,7,2,2,5,5,5,5,5,5,5,2,2,2,1,2
328,35,2,7,Laboratory Technician,1,1,Wakiso,Central 1,1,1,1,3,1,2,2,2,2,2,,,1,1,1,1,1,1,2,1,1,2,2,Surgical mask,,3,3,1,1,1,1,1,1,1,1,1,2,,,7,2,7,7,7,7,7,6,7,7,6,1,6,2,2,2,2,2,2,2,2,2,2,2,6,7,6,6,7,7,7,7,7,2,2,2,2,2,6,6,6,1,1,1,1
329,22,1,8,,12,1,Wakiso,Central 1,1,1,1,1,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,6,2,1,1,1,1,1,1,1,1,1,2,,,6,6,7,7,7,5,6,6,7,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5,5,5,5,5,5,5,5,1,1,1,1
330,23,2,7,First aid,10,2,Kampala,Kampala,1,1,5,1,2,2,2,2,1,2,,,1,1,1,1,1,1,2,1,1,1,2,medical mask ,,6,5,1,1,1,1,1,1,1,1,1,2,Cloth masks,,5,6,5,7,7,6,7,6,7,3,2,5,5,6,6,6,6,6,1,1,6,7,7,7,5,7,7,6,7,7,6,6,7,2,2,1,2,3,2,2,2,1,1,1,1
331,24,2,7,Clinical officer,1,1,Wakiso,Central 1,1,1,1,1,5,1,1,2,1,2,,,1,1,1,2,2,1,2,2,1,2,2,Surgical mask,,1,1,1,1,2,2,2,1,1,1,1,2,,,6,7,6,7,7,5,5,1,7,7,7,7,5,7,7,7,5,5,1,1,1,7,1,1,5,7,7,7,7,7,1,7,1,1,1,1,1,2,3,1,1,1,1,1,1
332,22,2,7,Laboratory Technician,10,1,Kampala,Kampala,1,1,2,1,6,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,,,7,7,1,1,2,1,1,1,1,1,1,2,,,6,6,6,6,7,6,7,2,7,7,7,6,6,7,7,7,7,6,7,7,7,7,7,7,6,7,7,6,7,6,2,1,6,2,2,2,2,2,1,1,1,1,1,1,1
333,31,1,8,,12,1,Wakiso,Central 1,1,1,1,1,1,2,2,2,3,2,,,2,2,2,2,2,2,2,2,2,2,2,,,6,6,1,1,1,1,1,1,1,1,1,1,,Cloth masks ,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,2
334,31,1,8,,1,1,Wakiso,Central 1,1,1,1,1,2,1,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,7,6,1,1,1,1,1,1,1,1,1,2,,,6,7,7,7,7,6,6,2,6,7,6,6,7,7,7,7,1,1,6,2,2,7,1,5,6,7,7,5,7,7,5,7,4,2,2,4,5,5,1,1,1,1,1,1,2
335,26,1,7,Clinical officer,1,1,Wakiso,Central 1,1,1,1,1,6,1,2,1,1,2,,,1,2,1,2,2,1,2,1,1,2,2,Surgical mask,,5,2,1,1,2,1,1,1,1,1,1,2,,,6,6,7,7,6,5,6,1,7,7,7,6,5,7,7,7,5,5,1,1,7,7,1,7,6,7,7,7,7,7,1,1,1,1,1,1,1,1,5,6,6,1,1,1,1
336,34,1,5,,8,2,Wakiso,Central 1,1,1,1,3,1,2,2,2,2,2,,,1,2,1,2,1,1,2,1,1,2,2,Cloth mask,,2,2,1,1,1,1,1,1,1,1,1,2,Cloth masks,,7,6,5,7,7,6,7,5,7,3,7,1,1,7,7,7,6,6,7,7,7,7,6,7,1,7,7,2,7,7,6,7,7,1,1,6,1,2,4,1,3,2,2,1,1
337,35,1,5,,8,1,Wakiso,Central 1,1,1,1,2,6,1,2,2,2,2,,,1,2,1,2,1,1,2,1,1,2,2,Surgical mask,,3,3,1,2,1,2,1,1,1,1,2,2,,,3,6,5,5,5,5,7,6,7,5,6,6,4,7,7,7,1,1,5,1,6,7,2,6,6,7,7,5,7,7,7,7,1,3,3,3,3,3,5,5,5,1,1,1,1
338,35,1,9,,12,1,Wakiso,Central 1,1,4,1,1,5,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,Surgical mask,,6,6,1,1,1,1,1,1,1,1,1,1,Disposal masks,Cloth masks ,6,6,6,6,6,6,6,2,5,7,7,7,6,7,7,7,5,5,6,6,6,7,6,6,6,7,6,7,7,7,7,7,7,2,2,2,1,1,1,1,1,1,1,1,1
339,34,1,6,,1,1,Wakiso,Central 1,1,1,1,2,1,2,2,2,2,2,,,2,2,2,2,2,2,3,3,3,3,3,,,6,6,1,1,1,1,1,1,1,1,1,1,,Cloth masks ,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,2,1,1,1,1,1
340,34,1,6,,1,1,Wakiso,Central 1,1,1,1,2,1,2,2,2,2,2,,,2,2,2,2,2,2,3,3,3,3,3,,,6,6,1,1,1,1,1,1,1,1,1,1,,Cloth masks ,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,2,1,1,1,1,1
341,29,1,7,Laboratory Technician,1,1,Wakiso,Central 1,1,1,1,2,2,1,2,2,2,2,,,1,1,1,2,2,1,2,2,1,1,2,Surgical mask,,6,6,1,1,2,1,1,1,1,1,1,2,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,5,6,6,1,1,1,1
342,32,2,6,,1,1,Wakiso,Central 1,1,1,1,3,2,1,1,2,3,3,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,2,2,1,1,1,1,1,1,1,1,1,2,Disposal masks,,6,6,6,6,6,2,6,6,6,6,6,2,6,6,6,6,6,2,6,2,6,6,2,6,7,7,7,6,6,6,2,2,2,2,1,1,1,1,5,1,1,1,1,1,2
343,35,2,6,,1,2,Wakiso,Central 1,1,1,1,3,4,1,1,2,3,3,,,1,1,1,2,1,1,2,2,2,2,2,Surgical mask,,1,1,1,1,1,1,1,1,1,1,1,2,,,1,5,5,1,1,1,1,1,5,5,1,5,5,5,5,5,5,2,7,1,6,7,1,1,5,5,5,5,5,5,1,5,5,1,1,1,1,5,4,1,1,1,1,1,2
344,35,2,8,,1,2,Wakiso,Central 1,1,2,1,2,2,1,1,2,2,2,,,2,2,2,2,1,1,2,1,1,1,2,,,5,4,1,1,1,1,1,1,2,1,1,2,,,5,3,5,5,5,3,5,4,5,3,3,3,2,2,5,5,2,2,5,2,2,5,2,2,5,5,5,3,5,5,2,5,4,5,3,4,4,2,5,5,3,1,1,1,1
345,40,1,10,,1,2,Wakiso,Central 1,2,,1,3,4,2,2,2,2,2,,,2,2,2,2,1,1,2,1,1,2,2,,,5,5,1,2,2,2,2,1,2,2,1,1,,Cloth masks ,5,5,5,5,3,5,3,5,5,5,5,4,5,5,5,5,4,4,5,4,4,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,1,1,1,2
346,56,1,5,,1,2,Wakiso,Central 1,1,1,1,3,6,2,2,1,2,1,3,,1,2,1,2,1,1,2,2,1,2,1,Cloth mask,None,5,5,1,2,2,2,2,1,2,2,1,1,,Cloth masks ,5,5,5,5,6,6,6,6,5,6,4,4,6,6,6,6,2,2,6,1,6,6,1,1,5,5,5,5,7,6,6,6,6,5,5,5,5,5,5,5,5,1,1,1,1
347,33,2,7,Laboratory Technician,1,2,Wakiso,Central 1,1,1,1,3,3,1,2,2,2,2,,,1,1,1,2,1,1,2,2,2,2,2,Surgical mask,,2,2,1,1,2,2,1,1,2,1,2,2,,,3,1,2,1,2,2,2,5,5,5,2,1,5,5,5,1,1,1,1,1,5,5,1,1,2,5,5,6,5,5,5,5,1,1,1,1,1,1,1,4,1,2,1,1,2
348,34,2,3,,1,2,Wakiso,Central 1,1,1,1,3,1,1,2,2,2,2,,,1,2,1,1,1,1,2,1,1,1,1,Surgical mask,Cloth masks ,7,7,1,2,2,2,1,1,2,1,1,2,,,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,1,1,7,7,7,7,1,7,6,7,7,7,7,7,6,7,7,1,1,1,1,1,6,6,6,1,1,1,1
349,33,2,1,,1,2,Wakiso,Central 1,1,1,1,1,2,1,1,2,2,2,,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,Exam glove,1,1,1,1,1,1,1,1,1,1,1,2,,Cloth masks ,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1
350,32,2,6,,7,2,Wakiso,Central 1,1,1,5,5,1,3,2,1,1,1,3,,1,2,1,1,1,1,1,1,1,1,2,Surgical mask,Exam glove,1,1,1,1,1,1,1,1,1,1,1,1,Surgical masks,Surgical Mask,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,1,1,1,1
351,35,1,6,,1,1,Wakiso,Central 1,1,1,1,2,2,2,2,2,1,2,,,1,1,3,2,1,1,2,2,2,3,2,,,5,1,1,1,2,2,1,1,2,2,1,2,,,4,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,3,5,1,1,5,1,1,1,5,5,5,5,5,3,1,4,5,5,4,2,1,5,5,5,1,1,1,1
352,30,2,6,,3,1,Wakiso,Central 1,1,1,1,1,6,1,2,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,5,5,1,1,1,1,1,1,1,1,1,2,Cloth masks,,3,3,3,5,5,5,5,1,5,5,5,5,6,5,5,5,5,5,5,1,5,7,5,5,3,5,5,1,7,5,5,1,6,1,5,5,2,1,5,5,5,2,2,2,2
353,36,1,9,,1,1,Wakiso,Central 1,1,1,1,3,2,1,1,2,1,2,,,1,1,2,3,1,1,1,1,1,3,3,,,4,4,1,3,1,1,1,1,1,1,1,3,Cloth masks,,5,5,4,5,5,5,4,4,5,5,4,5,5,5,5,1,2,2,5,5,5,5,5,5,5,2,5,5,5,5,1,1,1,1,5,1,5,1,1,4,1,1,1,1,2
354,27,2,5,,1,1,Wakiso,Central 1,1,1,1,3,2,1,2,2,2,2,,,1,2,1,1,1,1,1,1,1,1,2,Surgical mask,,5,5,1,2,1,1,1,1,1,1,1,2,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1
355,24,2,6,,1,1,Wakiso,Central 1,1,1,1,1,6,3,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,Surgical mask,,5,5,1,1,1,1,1,1,1,1,1,1,,Self isolation,1,1,1,5,5,5,5,2,5,5,1,5,4,5,5,5,5,2,2,1,5,5,1,1,5,5,5,1,5,5,4,2,2,5,5,5,5,5,5,2,2,1,1,1,2
356,27,1,6,,1,1,Wakiso,Central 1,1,1,1,1,6,2,2,2,2,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,1,1,1,2,2,2,1,1,2,2,2,2,,,1,1,1,5,5,5,5,1,5,6,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,4,5,5,5,5,5,3,5,5,1,1,1,1
357,29,2,6,,1,1,Wakiso,Central 1,1,1,1,1,6,1,2,2,2,2,,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,1,1,1,1,2,1,1,1,1,1,1,2,,,1,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,2,2,7,1,6,7,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,1
358,55,1,6,,1,1,Wakiso,Central 1,1,1,1,3,3,2,1,2,1,2,,,1,1,1,1,1,1,2,1,1,1,2,Surgical mask,,5,5,1,1,1,1,1,1,1,1,1,2,,,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,1
359,30,2,6,,3,1,Wakiso,Central 1,1,1,1,2,1,1,1,1,1,2,,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,5,5,1,1,1,1,1,1,1,1,1,2,,,5,5,5,5,5,5,4,5,5,4,4,5,6,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,5,5,1,5,5,5,5,5,5,5,1,1,2,1
360,23,1,6,,1,1,Wakiso,Central 1,1,1,1,1,6,1,1,1,1,2,,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,6,6,1,1,1,1,1,1,1,1,1,2,,,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1
361,28,1,6,,1,1,Wakiso,Central 1,1,1,1,1,6,1,1,2,1,2,,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,6,6,1,1,1,1,1,1,1,1,1,2,,,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,5,6,6,1,1,1,1,1,1,1,5,1,1,1,1
362,24,1,6,,1,1,Wakiso,Central 1,1,1,1,1,6,2,1,2,1,2,,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,6,6,1,1,1,1,1,1,1,1,1,2,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1
363,24,1,6,,1,1,Wakiso,Central 1,1,1,1,1,2,1,3,3,2,3,,,1,2,1,2,2,1,2,2,1,2,2,None,,5,5,1,1,3,2,2,1,2,1,1,2,,,3,2,6,6,6,2,3,2,6,6,2,1,1,6,6,6,2,2,6,1,1,6,1,2,6,6,6,6,6,6,2,6,2,2,2,2,1,3,5,5,5,1,2,1,2
364,49,1,8,,1,1,Wakiso,Central 1,1,1,2,2,1,1,1,2,1,1,3,,1,1,2,2,1,1,2,1,1,2,2,,,6,6,1,1,1,2,1,1,2,1,1,1,Surgical masks,Cloth masks ,4,6,6,6,6,5,5,6,6,5,4,6,4,6,6,6,6,6,6,5,6,6,5,6,6,6,6,6,6,6,5,6,6,5,5,5,3,4,3,5,5,1,1,1,1
365,27,1,6,,5,1,Wakiso,Central 1,1,1,1,1,6,2,1,1,1,1,2,,1,1,1,2,1,1,2,1,1,2,2,None,,1,1,1,1,1,1,1,1,1,1,1,2,Cloth masks,,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,6,6,6,6,5,5,2,1,1,2,5,1,1,1,2,2
366,42,1,9,,1,1,Wakiso,Central 1,2,,1,1,2,1,1,1,1,2,,,1,1,1,2,1,1,2,2,2,2,2,None,,6,6,1,1,1,1,1,1,1,1,1,2,KN95,,6,6,6,6,6,5,6,5,6,6,5,6,6,6,6,6,5,5,6,5,5,6,5,6,6,6,6,5,6,6,6,6,5,1,1,2,2,1,2,2,2,1,1,1,1
